ds,y
4876,-0.60516
4877,-0.5945
4878,-0.59536
4879,-0.60132
4880,-0.59239
4881,-0.59868
4882,-0.59984
4883,-0.59032
4884,-0.60772
4885,-0.58409
4886,-0.60668
4887,-0.59176
4888,-0.59583
4889,-0.60323
4890,-0.58906
4891,-0.60116
4892,-0.59499
4893,-0.59524
4894,-0.60263
4895,-0.58856
4896,-0.60436
4897,-0.59399
4898,-0.59204
4899,-0.60586
4900,-0.58761
4901,-0.60243
4902,-0.59363
4903,-0.59134
4904,-0.60272
4905,-0.58829
4906,-0.60116
4907,-0.59548
4908,-0.59206
4909,-0.60314
4910,-0.58719
4911,-0.60034
4912,-0.59552
4913,-0.59176
4914,-0.60232
4915,-0.58764
4916,-0.59947
4917,-0.59614
4918,-0.58885
4919,-0.60397
4920,-0.58674
4921,-0.59935
4922,-0.59582
4923,-0.59046
4924,-0.60447
4925,-0.58814
4926,-0.6032
4927,-0.59248
4928,-0.59185
4929,-0.6035
4930,-0.58788
4931,-0.5996
4932,-0.59538
4933,-0.59331
4934,-0.60316
4935,-0.58794
4936,-0.59963
4937,-0.59659
4938,-0.58919
4939,-0.59962
4940,-0.59164
4941,-0.59264
4942,-0.59743
4943,-0.5825
4944,-0.60355
4945,-0.55075
4946,-0.49315
4947,-0.44865
4948,-0.3948
4949,-0.48526
4950,-0.39778
4951,-0.37238
4952,-0.47303
4953,-0.34687
4954,-0.2956
4955,-0.56678
4956,-0.22177
4957,-0.39906
4958,-0.41242
4959,-0.41439
4960,-0.5113
4961,-0.2985
4962,-0.50843
4963,-0.26733
4964,-0.35406
4965,-0.56412
4966,-0.14866
4967,-0.45316
4968,-0.48594
4969,-0.30838
4970,-0.4538
4971,-0.27089
4972,-0.47678
4973,-0.43596
4974,-0.24065
4975,-0.46172
4976,-0.13146
4977,-0.62576
4978,-0.32649
4979,-0.27321
4980,-0.47956
4981,-0.37095
4982,-0.46238
4983,-0.40854
4984,-0.259
4985,-0.48844
4986,-0.32778
4987,-0.37531
4988,-0.36405
4989,-0.15008
4990,-0.5543
4991,-0.23972
4992,-0.30263
4993,-0.42536
4994,-0.30739
4995,-0.53332
4996,-0.3883
4997,-0.32783
4998,-0.47381
4999,-0.44496
5000,-0.24701
5001,-0.53267
5002,-0.30195
5003,-0.53742
5004,-0.48421
5005,-0.30151
5006,-0.50433
5007,-0.41746
5008,-0.43286
5009,-0.441
5010,-0.29752
5011,-0.41849
5012,-0.31735
5013,-0.47925
5014,-0.36993
5015,-0.42787
5016,-0.39007
5017,-0.52097
5018,-0.37721
5019,-0.3796
5020,-0.50783
5021,-0.36682
5022,-0.52629
5023,-0.36594
5024,-0.5019
5025,-0.46125
5026,-0.49198
5027,-0.36856
5028,-0.42364
5029,-0.46487
5030,-0.36388
5031,-0.56629
5032,-0.41631
5033,-0.45222
5034,-0.45239
5035,-0.37595
5036,-0.40248
5037,-0.37161
5038,-0.43603
5039,-0.37775
5040,-0.50389
5041,-0.33389
5042,-0.49913
5043,-0.37852
5044,-0.42271
5045,-0.35794
5046,-0.3858
5047,-0.46796
5048,-0.31004
5049,-0.49005
5050,-0.37042
5051,-0.50238
5052,-0.49424
5053,-0.36686
5054,-0.46733
5055,-0.49972
5056,-0.47963
5057,-0.46002
5058,-0.4564
5059,-0.49957
5060,-0.48228
5061,-0.44243
5062,-0.50813
5063,-0.40718
5064,-0.42588
5065,-0.55575
5066,-0.4266
5067,-0.51824
5068,-0.4825
5069,-0.51736
5070,-0.54629
5071,-0.40557
5072,-0.55732
5073,-0.438
5074,-0.44544
5075,-0.52503
5076,-0.45713
5077,-0.49329
5078,-0.53303
5079,-0.51891
5080,-0.44933
5081,-0.55349
5082,-0.52386
5083,-0.52106
5084,-0.45469
5085,-0.56229
5086,-0.51337
5087,-0.52136
5088,-0.55664
5089,-0.47492
5090,-0.5457
5091,-0.46589
5092,-0.57259
5093,-0.51108
5094,-0.4891
5095,-0.57013
5096,-0.47317
5097,-0.53518
5098,-0.51012
5099,-0.49191
5100,-0.55066
5101,-0.50162
5102,-0.5985
5103,-0.4653
5104,-0.53536
5105,-0.5648
5106,-0.50029
5107,-0.46779
5108,-0.56705
5109,-0.44251
5110,-0.58541
5111,-0.52212
5112,-0.54858
5113,-0.49046
5114,-0.52996
5115,-0.54144
5116,-0.5686
5117,-0.55318
5118,-0.58027
5119,-0.52392
5120,-0.59401
5121,-0.54067
5122,-0.5753
5123,-0.58865
5124,-0.53439
5125,-0.60842
5126,-0.56321
5127,-0.55042
5128,-0.63515
5129,-0.5106
5130,-0.63656
5131,-0.56157
5132,-0.56227
5133,-0.63806
5134,-0.5306
5135,-0.62076
5136,-0.5891
5137,-0.54598
5138,-0.65624
5139,-0.52232
5140,-0.63176
5141,-0.59091
5142,-0.55518
5143,-0.64759
5144,-0.53753
5145,-0.6156
5146,-0.61103
5147,-0.54267
5148,-0.65166
5149,-0.55995
5150,-0.58794
5151,-0.6474
5152,-0.51673
5153,-0.67616
5154,-0.54965
5155,-0.59667
5156,-0.63896
5157,-0.53802
5158,-0.6445
5159,-0.60199
5160,-0.54327
5161,-0.70716
5162,-0.48907
5163,-0.69456
5164,-0.56303
5165,-0.59793
5166,-0.63134
5167,-0.56575
5168,-0.65589
5169,-0.64975
5170,-0.5995
5171,-0.59952
5172,-0.57986
5173,-0.61916
5174,-0.57865
5175,-0.60183
5176,-0.60481
5177,-0.59596
5178,-0.58979
5179,-0.60129
5180,-0.58761
5181,-0.60606
5182,-0.59138
5183,-0.59346
5184,-0.60125
5185,-0.58342
5186,-0.60578
5187,-0.58573
5188,-0.59543
5189,-0.59802
5190,-0.58359
5191,-0.60843
5192,-0.58243
5193,-0.60267
5194,-0.58926
5195,-0.59211
5196,-0.59736
5197,-0.58884
5198,-0.59522
5199,-0.59251
5200,-0.59843
5201,-0.59224
5202,-0.59565
5203,-0.58856
5204,-0.59757
5205,-0.58763
5206,-0.59375
5207,-0.59667
5208,-0.58341
5209,-0.60813
5210,-0.57918
5211,-0.60794
5212,-0.59124
5213,-0.58854
5214,-0.59834
5215,-0.58487
5216,-0.59616
5217,-0.58929
5218,-0.59444
5219,-0.59359
5220,-0.59065
5221,-0.59089
5222,-0.59566
5223,-0.59449
5224,-0.59005
5225,-0.59414
5226,-0.58454
5227,-0.60111
5228,-0.58178
5229,-0.6013
5230,-0.58881
5231,-0.59004
5232,-0.59945
5233,-0.57989
5234,-0.60123
5235,-0.58691
5236,-0.59245
5237,-0.59512
5238,-0.58681
5239,-0.59589
5240,-0.5879
5241,-0.59131
5242,-0.59041
5243,-0.59664
5244,-0.5877
5245,-0.59548
5246,-0.58437
5247,-0.6008
5248,-0.58787
5249,-0.59007
5250,-0.60195
5251,-0.57897
5252,-0.60451
5253,-0.58662
5254,-0.59218
5255,-0.59518
5256,-0.58672
5257,-0.59757
5258,-0.58696
5259,-0.59263
5260,-0.59207
5261,-0.59061
5262,-0.59162
5263,-0.59362
5264,-0.58787
5265,-0.5959
5266,-0.58909
5267,-0.58971
5268,-0.59752
5269,-0.58274
5270,-0.59851
5271,-0.58502
5272,-0.59183
5273,-0.59569
5274,-0.58269
5275,-0.59931
5276,-0.58369
5277,-0.59394
5278,-0.59428
5279,-0.58598
5280,-0.59521
5281,-0.58731
5282,-0.58997
5283,-0.59168
5284,-0.58815
5285,-0.58805
5286,-0.59551
5287,-0.58351
5288,-0.59831
5289,-0.58459
5290,-0.58908
5291,-0.59271
5292,-0.58403
5293,-0.60125
5294,-0.58038
5295,-0.59423
5296,-0.59115
5297,-0.58388
5298,-0.60049
5299,-0.58445
5300,-0.59151
5301,-0.59688
5302,-0.58375
5303,-0.5944
5304,-0.58783
5305,-0.5871
5306,-0.59743
5307,-0.57887
5308,-0.59618
5309,-0.59164
5310,-0.58213
5311,-0.60069
5312,-0.58022
5313,-0.5935
5314,-0.58984
5315,-0.58168
5316,-0.59778
5317,-0.57942
5318,-0.59231
5319,-0.59318
5320,-0.57939
5321,-0.59701
5322,-0.5848
5323,-0.58681
5324,-0.59395
5325,-0.58008
5326,-0.59169
5327,-0.58355
5328,-0.58844
5329,-0.5932
5330,-0.58289
5331,-0.5892
5332,-0.59163
5333,-0.58046
5334,-0.59481
5335,-0.58288
5336,-0.58694
5337,-0.59267
5338,-0.57814
5339,-0.5954
5340,-0.5828
5341,-0.58583
5342,-0.59231
5343,-0.58022
5344,-0.58997
5345,-0.58837
5346,-0.57811
5347,-0.59848
5348,-0.57321
5349,-0.59628
5350,-0.58124
5351,-0.58837
5352,-0.58555
5353,-0.57979
5354,-0.59363
5355,-0.67363
5356,-0.78187
5357,-0.76002
5358,-0.77837
5359,-0.49406
5360,-0.81203
5361,-0.67878
5362,-0.66049
5363,-0.73071
5364,-0.7933
5365,-0.84954
5366,-0.71204
5367,-0.73752
5368,-0.7798
5369,-0.60695
5370,-0.69925
5371,-0.74775
5372,-0.70265
5373,-0.93862
5374,-0.64317
5375,-0.70928
5376,-0.77847
5377,-0.67047
5378,-0.90149
5379,-0.68155
5380,-0.83148
5381,-0.82826
5382,-0.7425
5383,-0.81593
5384,-0.72979
5385,-0.80101
5386,-0.72082
5387,-0.73743
5388,-0.84311
5389,-0.77919
5390,-0.81971
5391,-0.73202
5392,-0.75747
5393,-0.73358
5394,-0.80959
5395,-0.67885
5396,-0.73852
5397,-0.86068
5398,-0.66877
5399,-0.77206
5400,-0.65907
5401,-0.83919
5402,-0.75438
5403,-0.7106
5404,-0.86539
5405,-0.81407
5406,-0.67478
5407,-0.81554
5408,-0.71065
5409,-0.91673
5410,-0.76456
5411,-0.57307
5412,-0.8571
5413,-0.70555
5414,-0.81743
5415,-0.80366
5416,-0.70177
5417,-0.86991
5418,-0.77488
5419,-0.77226
5420,-0.76807
5421,-0.68342
5422,-0.77308
5423,-0.69436
5424,-0.79696
5425,-0.78536
5426,-0.63303
5427,-0.86891
5428,-0.72798
5429,-0.72792
5430,-0.72444
5431,-0.73381
5432,-0.69443
5433,-0.76058
5434,-0.70738
5435,-0.78202
5436,-0.68809
5437,-0.76111
5438,-0.79274
5439,-0.70934
5440,-0.8081
5441,-0.63308
5442,-0.81989
5443,-0.73125
5444,-0.66816
5445,-0.69273
5446,-0.76644
5447,-0.64819
5448,-0.67005
5449,-0.69262
5450,-0.72894
5451,-0.61132
5452,-0.76328
5453,-0.68254
5454,-0.64315
5455,-0.66327
5456,-0.69784
5457,-0.67322
5458,-0.72068
5459,-0.70235
5460,-0.75282
5461,-0.7442
5462,-0.74164
5463,-0.73825
5464,-0.75219
5465,-0.7535
5466,-0.73094
5467,-0.72488
5468,-0.77287
5469,-0.71193
5470,-0.82295
5471,-0.66386
5472,-0.82277
5473,-0.65778
5474,-0.72707
5475,-0.71146
5476,-0.7123
5477,-0.77103
5478,-0.57719
5479,-0.72174
5480,-0.75163
5481,-0.64795
5482,-0.61164
5483,-0.65232
5484,-0.74492
5485,-0.63504
5486,-0.64251
5487,-0.67909
5488,-0.70129
5489,-0.68084
5490,-0.68561
5491,-0.69415
5492,-0.64787
5493,-0.62334
5494,-0.68734
5495,-0.7482
5496,-0.60949
5497,-0.67419
5498,-0.59401
5499,-0.69322
5500,-0.71728
5501,-0.58317
5502,-0.68152
5503,-0.59806
5504,-0.70395
5505,-0.64791
5506,-0.62922
5507,-0.64326
5508,-0.64728
5509,-0.6974
5510,-0.60007
5511,-0.68466
5512,-0.58867
5513,-0.67299
5514,-0.61731
5515,-0.69168
5516,-0.63702
5517,-0.62668
5518,-0.63762
5519,-0.60503
5520,-0.65729
5521,-0.58121
5522,-0.74588
5523,-0.57537
5524,-0.62006
5525,-0.6027
5526,-0.64657
5527,-0.67835
5528,-0.52816
5529,-0.70469
5530,-0.66008
5531,-0.62113
5532,-0.62803
5533,-0.55614
5534,-0.66717
5535,-0.62087
5536,-0.60146
5537,-0.60689
5538,-0.58313
5539,-0.62182
5540,-0.60152
5541,-0.69474
5542,-0.62327
5543,-0.58507
5544,-0.60952
5545,-0.58221
5546,-0.59978
5547,-0.60472
5548,-0.55802
5549,-0.62572
5550,-0.56687
5551,-0.57218
5552,-0.63672
5553,-0.51514
5554,-0.65428
5555,-0.53652
5556,-0.58981
5557,-0.61826
5558,-0.51533
5559,-0.65663
5560,-0.53148
5561,-0.59679
5562,-0.60994
5563,-0.525
5564,-0.65075
5565,-0.53143
5566,-0.59458
5567,-0.61073
5568,-0.5154
5569,-0.66211
5570,-0.51312
5571,-0.61386
5572,-0.58875
5573,-0.53623
5574,-0.63869
5575,-0.52555
5576,-0.59142
5577,-0.60324
5578,-0.50921
5579,-0.64775
5580,-0.50931
5581,-0.59655
5582,-0.59273
5583,-0.503
5584,-0.64326
5585,-0.50267
5586,-0.58161
5587,-0.58668
5588,-0.49117
5589,-0.65068
5590,-0.47904
5591,-0.5903
5592,-0.56772
5593,-0.53432
5594,-0.57844
5595,-0.5454
5596,-0.56008
5597,-0.52558
5598,-0.52243
5599,-0.56978
5600,-0.52744
5601,-0.5907
5602,-0.55374
5603,-0.57568
5604,-0.54616
5605,-0.57118
5606,-0.55637
5607,-0.56749
5608,-0.5601
5609,-0.56842
5610,-0.56095
5611,-0.564
5612,-0.56637
5613,-0.55901
5614,-0.57263
5615,-0.55673
5616,-0.57349
5617,-0.56007
5618,-0.56442
5619,-0.56976
5620,-0.55794
5621,-0.57458
5622,-0.55812
5623,-0.57048
5624,-0.56298
5625,-0.56237
5626,-0.56973
5627,-0.55932
5628,-0.57
5629,-0.56405
5630,-0.56549
5631,-0.56561
5632,-0.56547
5633,-0.56436
5634,-0.56899
5635,-0.561
5636,-0.56692
5637,-0.56471
5638,-0.56529
5639,-0.56913
5640,-0.56
5641,-0.57126
5642,-0.56085
5643,-0.56617
5644,-0.56785
5645,-0.56175
5646,-0.57074
5647,-0.56122
5648,-0.56868
5649,-0.5653
5650,-0.56382
5651,-0.56904
5652,-0.56399
5653,-0.56718
5654,-0.56673
5655,-0.56433
5656,-0.56804
5657,-0.56499
5658,-0.56499
5659,-0.56797
5660,-0.56253
5661,-0.56857
5662,-0.56417
5663,-0.56508
5664,-0.56837
5665,-0.5611
5666,-0.5702
5667,-0.56162
5668,-0.56621
5669,-0.5666
5670,-0.56246
5671,-0.56854
5672,-0.56244
5673,-0.566
5674,-0.5671
5675,-0.56254
5676,-0.56843
5677,-0.56376
5678,-0.56538
5679,-0.56762
5680,-0.56251
5681,-0.56818
5682,-0.56402
5683,-0.56451
5684,-0.56814
5685,-0.56046
5686,-0.56905
5687,-0.56216
5688,-0.5645
5689,-0.56689
5690,-0.5604
5691,-0.56871
5692,-0.56154
5693,-0.56492
5694,-0.56684
5695,-0.56043
5696,-0.56877
5697,-0.56188
5698,-0.56498
5699,-0.56696
5700,-0.56105
5701,-0.56818
5702,-0.56307
5703,-0.56337
5704,-0.56803
5705,-0.56053
5706,-0.56846
5707,-0.56318
5708,-0.56301
5709,-0.56859
5710,-0.55908
5711,-0.56907
5712,-0.56197
5713,-0.5628
5714,-0.56809
5715,-0.55828
5716,-0.56933
5717,-0.56164
5718,-0.5623
5719,-0.56694
5720,-0.55903
5721,-0.56523
5722,-0.56342
5723,-0.55919
5724,-0.5712
5725,-0.55806
5726,-0.56761
5727,-0.56418
5728,-0.5598
5729,-0.57085
5730,-0.55647
5731,-0.56773
5732,-0.56327
5733,-0.55917
5734,-0.56915
5735,-0.55893
5736,-0.56314
5737,-0.56843
5738,-0.55398
5739,-0.57515
5740,-0.55103
5741,-0.57207
5742,-0.5585
5743,-0.55997
5744,-0.57054
5745,-0.55459
5746,-0.56359
5747,-0.5673
5748,-0.55371
5749,-0.57303
5750,-0.55575
5751,-0.56853
5752,-0.56436
5753,-0.55552
5754,-0.57178
5755,-0.55606
5756,-0.56562
5757,-0.5645
5758,-0.55575
5759,-0.57152
5760,-0.55455
5761,-0.56452
5762,-0.56494
5763,-0.55615
5764,-0.56972
5765,-0.55511
5766,-0.56191
5767,-0.56636
5768,-0.55381
5769,-0.56928
5770,-0.55545
5771,-0.56125
5772,-0.56476
5773,-0.55396
5774,-0.57008
5775,-0.55612
5776,-0.56322
5777,-0.56357
5778,-0.5578
5779,-0.56923
5780,-0.55674
5781,-0.56752
5782,-0.56321
5783,-0.5565
5784,-0.57215
5785,-0.55341
5786,-0.56453
5787,-0.56415
5788,-0.5583
5789,-0.56881
5790,-0.55677
5791,-0.56421
5792,-0.56352
5793,-0.55624
5794,-0.56309
5795,-0.55747
5796,-0.55807
5797,-0.55815
5798,-0.56234
5799,-0.48683
5800,-0.46993
5801,-0.33288
5802,-0.42427
5803,-0.42896
5804,-0.32301
5805,-0.41984
5806,-0.24303
5807,-0.50406
5808,-0.28093
5809,-0.41127
5810,-0.43464
5811,-0.21426
5812,-0.52915
5813,-0.29051
5814,-0.30538
5815,-0.31531
5816,-0.41227
5817,-0.2614
5818,-0.37805
5819,-0.33194
5820,-0.50686
5821,-0.33916
5822,-0.41866
5823,-0.29765
5824,-0.30028
5825,-0.42532
5826,-0.3292
5827,-0.28867
5828,-0.3819
5829,-0.27767
5830,-0.55393
5831,-0.21788
5832,-0.48507
5833,-0.32639
5834,-0.42173
5835,-0.35755
5836,-0.28032
5837,-0.38781
5838,-0.32204
5839,-0.2508
5840,-0.48712
5841,-0.15917
5842,-0.33148
5843,-0.44949
5844,-0.20303
5845,-0.34301
5846,-0.33888
5847,-0.23946
5848,-0.46329
5849,-0.22118
5850,-0.46512
5851,-0.3072
5852,-0.33392
5853,-0.3271
5854,-0.39562
5855,-0.29862
5856,-0.24713
5857,-0.53625
5858,-0.32469
5859,-0.49471
5860,-0.33368
5861,-0.41541
5862,-0.39244
5863,-0.3518
5864,-0.34608
5865,-0.30995
5866,-0.59659
5867,-0.13446
5868,-0.4143
5869,-0.3918
5870,-0.45672
5871,-0.35495
5872,-0.42171
5873,-0.4292
5874,-0.34813
5875,-0.46093
5876,-0.38453
5877,-0.40828
5878,-0.50063
5879,-0.28825
5880,-0.37371
5881,-0.48227
5882,-0.4118
5883,-0.41368
5884,-0.43454
5885,-0.3154
5886,-0.43071
5887,-0.47214
5888,-0.42888
5889,-0.34862
5890,-0.39688
5891,-0.34686
5892,-0.35301
5893,-0.50095
5894,-0.25941
5895,-0.47757
5896,-0.32255
5897,-0.32354
5898,-0.43474
5899,-0.2822
5900,-0.37963
5901,-0.25057
5902,-0.5295
5903,-0.37654
5904,-0.38992
5905,-0.33891
5906,-0.43849
5907,-0.49455
5908,-0.40437
5909,-0.46553
5910,-0.38548
5911,-0.48419
5912,-0.39842
5913,-0.45944
5914,-0.43448
5915,-0.48017
5916,-0.48632
5917,-0.35309
5918,-0.52911
5919,-0.36618
5920,-0.50863
5921,-0.47204
5922,-0.40786
5923,-0.52715
5924,-0.37937
5925,-0.52623
5926,-0.41191
5927,-0.46377
5928,-0.47339
5929,-0.41632
5930,-0.46964
5931,-0.44678
5932,-0.42655
5933,-0.47116
5934,-0.52388
5935,-0.39063
5936,-0.54154
5937,-0.45358
5938,-0.49141
5939,-0.43691
5940,-0.49115
5941,-0.56628
5942,-0.41927
5943,-0.55155
5944,-0.45343
5945,-0.47124
5946,-0.53617
5947,-0.47951
5948,-0.53807
5949,-0.46172
5950,-0.47179
5951,-0.43954
5952,-0.437
5953,-0.55313
5954,-0.5149
5955,-0.48996
5956,-0.52202
5957,-0.49155
5958,-0.46646
5959,-0.51215
5960,-0.41884
5961,-0.56378
5962,-0.39437
5963,-0.54795
5964,-0.49839
5965,-0.49586
5966,-0.54643
5967,-0.43581
5968,-0.50147
5969,-0.55308
5970,-0.48075
5971,-0.54629
5972,-0.47362
5973,-0.54978
5974,-0.52912
5975,-0.49711
5976,-0.58303
5977,-0.50202
5978,-0.54484
5979,-0.56401
5980,-0.48703
5981,-0.60364
5982,-0.50277
5983,-0.55469
5984,-0.58318
5985,-0.49274
5986,-0.61597
5987,-0.51538
5988,-0.5568
5989,-0.59634
5990,-0.48826
5991,-0.62067
5992,-0.52267
5993,-0.55257
5994,-0.5966
5995,-0.50401
5996,-0.60665
5997,-0.5345
5998,-0.53895
5999,-0.61129
6000,-0.49896
6001,-0.59902
6002,-0.5614
6003,-0.51571
6004,-0.63822
6005,-0.48646
6006,-0.60589
6007,-0.56598
6008,-0.52379
6009,-0.62461
6010,-0.52086
6011,-0.57371
6012,-0.61415
6013,-0.48286
6014,-0.67646
6015,-0.4896
6016,-0.6011
6017,-0.5975
6018,-0.53631
6019,-0.62158
6020,-0.60316
6021,-0.5192
6022,-0.59094
6023,-0.5411
6024,-0.57917
6025,-0.55317
6026,-0.58809
6027,-0.55085
6028,-0.57773
6029,-0.56825
6030,-0.56251
6031,-0.56801
6032,-0.56857
6033,-0.57753
6034,-0.56688
6035,-0.569
6036,-0.55785
6037,-0.57172
6038,-0.54942
6039,-0.57341
6040,-0.55971
6041,-0.55818
6042,-0.5764
6043,-0.54576
6044,-0.57477
6045,-0.54896
6046,-0.56476
6047,-0.55858
6048,-0.56125
6049,-0.56388
6050,-0.55952
6051,-0.56144
6052,-0.56121
6053,-0.57302
6054,-0.55664
6055,-0.56772
6056,-0.55382
6057,-0.56849
6058,-0.55763
6059,-0.56004
6060,-0.57478
6061,-0.54782
6062,-0.57757
6063,-0.54984
6064,-0.56568
6065,-0.55789
6066,-0.55888
6067,-0.56494
6068,-0.55484
6069,-0.56112
6070,-0.55893
6071,-0.55764
6072,-0.55974
6073,-0.56213
6074,-0.55701
6075,-0.56118
6076,-0.5573
6077,-0.55719
6078,-0.5672
6079,-0.54911
6080,-0.56898
6081,-0.54943
6082,-0.56443
6083,-0.56525
6084,-0.55151
6085,-0.56386
6086,-0.55453
6087,-0.56315
6088,-0.55757
6089,-0.55784
6090,-0.56205
6091,-0.5559
6092,-0.55725
6093,-0.56102
6094,-0.55858
6095,-0.55778
6096,-0.56132
6097,-0.55206
6098,-0.5664
6099,-0.5521
6100,-0.56266
6101,-0.56104
6102,-0.55383
6103,-0.5653
6104,-0.55108
6105,-0.56626
6106,-0.5563
6107,-0.55842
6108,-0.56496
6109,-0.55394
6110,-0.56164
6111,-0.55871
6112,-0.55749
6113,-0.56071
6114,-0.55514
6115,-0.55737
6116,-0.56484
6117,-0.55358
6118,-0.56288
6119,-0.55641
6120,-0.55608
6121,-0.5658
6122,-0.55015
6123,-0.56421
6124,-0.55606
6125,-0.55533
6126,-0.56607
6127,-0.55033
6128,-0.56609
6129,-0.55678
6130,-0.55475
6131,-0.56193
6132,-0.55643
6133,-0.55913
6134,-0.56168
6135,-0.55185
6136,-0.56455
6137,-0.55651
6138,-0.55472
6139,-0.56473
6140,-0.54967
6141,-0.56489
6142,-0.55161
6143,-0.55696
6144,-0.56533
6145,-0.5481
6146,-0.56366
6147,-0.55465
6148,-0.55631
6149,-0.56342
6150,-0.55197
6151,-0.56055
6152,-0.55834
6153,-0.55372
6154,-0.56439
6155,-0.55043
6156,-0.56043
6157,-0.5598
6158,-0.54922
6159,-0.56625
6160,-0.55225
6161,-0.55677
6162,-0.56685
6163,-0.54668
6164,-0.56875
6165,-0.55164
6166,-0.55522
6167,-0.56475
6168,-0.54944
6169,-0.56144
6170,-0.55384
6171,-0.55249
6172,-0.56139
6173,-0.55216
6174,-0.55794
6175,-0.56052
6176,-0.54619
6177,-0.56489
6178,-0.54999
6179,-0.55584
6180,-0.55874
6181,-0.54654
6182,-0.56344
6183,-0.55238
6184,-0.55286
6185,-0.56191
6186,-0.54808
6187,-0.56196
6188,-0.55446
6189,-0.55019
6190,-0.56319
6191,-0.54765
6192,-0.55847
6193,-0.55686
6194,-0.54831
6195,-0.5632
6196,-0.54856
6197,-0.55526
6198,-0.5581
6199,-0.54592
6200,-0.56228
6201,-0.54868
6202,-0.55329
6203,-0.55849
6204,-0.5477
6205,-0.55708
6206,-0.5534
6207,-0.5391
6208,-0.61228
6209,-0.63856
6210,-0.54258
6211,-0.70996
6212,-0.63837
6213,-0.83231
6214,-0.69924
6215,-0.72225
6216,-0.86707
6217,-0.65769
6218,-0.6986
6219,-0.69714
6220,-0.70669
6221,-0.71788
6222,-0.60272
6223,-0.71229
6224,-0.91
6225,-0.56857
6226,-0.76193
6227,-0.68898
6228,-0.72081
6229,-0.72893
6230,-0.56111
6231,-0.84241
6232,-0.67717
6233,-0.65049
6234,-0.82257
6235,-0.69785
6236,-0.77922
6237,-0.6954
6238,-0.7426
6239,-0.82093
6240,-0.64904
6241,-0.86941
6242,-0.67069
6243,-0.68523
6244,-0.74511
6245,-0.67398
6246,-0.79301
6247,-0.69475
6248,-0.74091
6249,-0.74119
6250,-0.8077
6251,-0.77495
6252,-0.65219
6253,-0.77091
6254,-0.68948
6255,-0.72932
6256,-0.72202
6257,-0.73474
6258,-0.6759
6259,-0.74464
6260,-0.71031
6261,-0.68092
6262,-0.78614
6263,-0.60647
6264,-0.88006
6265,-0.69727
6266,-0.73261
6267,-0.75153
6268,-0.77512
6269,-0.74113
6270,-0.81836
6271,-0.83588
6272,-0.61239
6273,-0.81774
6274,-0.65048
6275,-0.76636
6276,-0.6567
6277,-0.79266
6278,-0.59128
6279,-0.7564
6280,-0.81566
6281,-0.65637
6282,-0.80282
6283,-0.51711
6284,-0.81363
6285,-0.71434
6286,-0.65901
6287,-0.6799
6288,-0.64896
6289,-0.7349
6290,-0.74542
6291,-0.70915
6292,-0.76411
6293,-0.68232
6294,-0.69988
6295,-0.68307
6296,-0.6668
6297,-0.72012
6298,-0.65236
6299,-0.69401
6300,-0.64523
6301,-0.59022
6302,-0.78743
6303,-0.62234
6304,-0.65334
6305,-0.77066
6306,-0.52638
6307,-0.65578
6308,-0.63036
6309,-0.62188
6310,-0.67486
6311,-0.6551
6312,-0.69436
6313,-0.69281
6314,-0.67653
6315,-0.72601
6316,-0.7258
6317,-0.73258
6318,-0.69988
6319,-0.70975
6320,-0.70662
6321,-0.71053
6322,-0.76025
6323,-0.69968
6324,-0.69561
6325,-0.85895
6326,-0.58257
6327,-0.74791
6328,-0.65577
6329,-0.66429
6330,-0.67509
6331,-0.61422
6332,-0.68298
6333,-0.6469
6334,-0.61345
6335,-0.68346
6336,-0.62428
6337,-0.73066
6338,-0.57883
6339,-0.6143
6340,-0.63923
6341,-0.6162
6342,-0.64392
6343,-0.63908
6344,-0.64291
6345,-0.61107
6346,-0.63519
6347,-0.63275
6348,-0.65436
6349,-0.61133
6350,-0.718
6351,-0.55353
6352,-0.69684
6353,-0.68011
6354,-0.5812
6355,-0.67078
6356,-0.61072
6357,-0.62303
6358,-0.51814
6359,-0.66575
6360,-0.61978
6361,-0.58208
6362,-0.64729
6363,-0.58241
6364,-0.64936
6365,-0.61498
6366,-0.5736
6367,-0.64365
6368,-0.57125
6369,-0.64037
6370,-0.58258
6371,-0.63003
6372,-0.62823
6373,-0.61022
6374,-0.55596
6375,-0.64397
6376,-0.60732
6377,-0.65299
6378,-0.56489
6379,-0.55028
6380,-0.59123
6381,-0.5447
6382,-0.64509
6383,-0.58703
6384,-0.62315
6385,-0.57291
6386,-0.58103
6387,-0.65498
6388,-0.53332
6389,-0.59273
6390,-0.55717
6391,-0.59678
6392,-0.60546
6393,-0.56903
6394,-0.57167
6395,-0.62764
6396,-0.55313
6397,-0.60087
6398,-0.53576
6399,-0.61092
6400,-0.51384
6401,-0.58063
6402,-0.60356
6403,-0.51925
6404,-0.57342
6405,-0.56808
6406,-0.50634
6407,-0.62402
6408,-0.46805
6409,-0.62044
6410,-0.51456
6411,-0.53712
6412,-0.59494
6413,-0.48925
6414,-0.59858
6415,-0.53685
6416,-0.52966
6417,-0.60377
6418,-0.48281
6419,-0.61044
6420,-0.52562
6421,-0.52979
6422,-0.60999
6423,-0.47216
6424,-0.62294
6425,-0.50598
6426,-0.54595
6427,-0.58923
6428,-0.47945
6429,-0.60887
6430,-0.50919
6431,-0.53245
